name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,ADD,DEL,CADD,CDEL,bugs
org.apache.tools.ant.taskdefs.Mkdir,3,3,0,3,14,1,0,3,3,0.5,82,1.0,0,0.948717949,0.666666667,1,1,26.0,1,0.6667,27,30,141,56,0
org.apache.tools.ant.types.selectors.SelectSelector,9,6,0,10,24,36,4,7,8,2.0,104,0.0,0,0.888888889,0.407407407,3,8,10.55555556,2,1.6667,104,0,104,0,0
org.apache.tools.ant.util.FileNameMapper,3,1,0,19,3,3,19,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,3,3,6,3,0
org.apache.tools.ant.taskdefs.Patch,10,3,0,11,36,0,0,11,10,0.694444444,236,1.0,1,0.804347826,0.45,1,1,22.2,2,1.4,49,12,218,13,0
org.apache.tools.ant.taskdefs.Basename,5,3,0,5,13,4,0,5,5,0.75,71,1.0,0,0.902439024,0.533333333,0,0,12.6,1,0.8,71,0,71,0,0
org.apache.tools.ant.taskdefs.StreamPumper,4,1,0,1,10,2,1,0,4,0.866666667,93,1.0,0,0.0,0.5,0,0,21.0,5,1.75,33,4,72,4,0
org.apache.tools.ant.types.RegularExpression,6,3,0,8,21,1,1,7,5,0.8,95,0.666666667,2,0.882352941,0.6,0,0,14.33333333,3,1.3333,95,0,95,0,0
org.apache.tools.ant.taskdefs.Cvs,1,4,0,2,2,0,1,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,22,197,373,198,0
org.apache.tools.zip.ZipExtraField,6,1,0,5,6,15,4,1,6,2.0,6,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,7,7,13,7,0
org.apache.tools.ant.util.facade.ImplementationSpecificArgument,3,3,2,6,6,1,5,1,3,0.5,25,1.0,0,0.882352941,0.833333333,1,1,7.0,3,1.3333,25,0,25,0,0
org.apache.tools.ant.types.selectors.NoneSelector,3,5,1,6,14,3,5,2,3,2.0,52,0.0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667,52,0,52,0,0
org.apache.tools.ant.taskdefs.Rename,5,3,0,4,17,0,0,4,5,0.666666667,99,1.0,0,0.902439024,0.533333333,1,1,18.2,1,0.8,56,25,163,25,0
org.apache.tools.ant.taskdefs.KeySubst,8,3,0,2,39,10,0,2,8,0.714285714,282,1.0,0,0.840909091,0.325,1,1,33.75,4,1.25,57,42,332,46,0
org.apache.tools.ant.taskdefs.condition.FilesMatch,4,1,0,4,13,0,1,3,4,0.666666667,60,1.0,1,0.0,0.75,0,0,13.25,1,0.75,60,0,60,0,0
org.apache.tools.ant.filters.ExpandProperties,4,4,0,4,13,0,1,3,4,0.0,87,1.0,0,0.928571429,0.75,2,4,20.5,1,0.5,87,0,87,0,0
org.apache.tools.ant.DirectoryScanner,34,1,1,33,67,437,27,6,21,0.752525253,1171,1.0,2,0.0,0.257575758,0,0,32.91176471,23,2.5,108,801,1541,806,0
org.apache.tools.ant.taskdefs.ProcessDestroyer,5,2,0,1,20,0,1,0,4,0.75,106,0.333333333,0,0.921568627,0.466666667,0,0,19.6,2,1.0,106,0,106,0,1
org.apache.tools.ant.types.selectors.PresentSelector,7,4,0,13,25,0,4,9,7,0.458333333,199,1.0,2,0.853658537,0.392857143,1,3,26.85714286,5,2.5714,199,0,199,0,0
org.apache.tools.ant.types.FilterSetCollection,5,1,0,6,13,0,5,1,5,0.0,69,1.0,0,0.0,0.533333333,0,0,12.6,3,1.2,5,13,74,13,0
org.apache.tools.ant.taskdefs.GenerateKey,14,3,0,8,33,65,0,8,14,0.91025641,404,1.0,1,0.74,0.595238095,1,2,27.0,2,1.0,131,58,535,58,0
org.apache.tools.ant.input.PropertyFileInputHandler,3,1,0,3,19,0,0,3,2,0.75,104,0.5,0,0.0,0.666666667,0,0,33.0,1,0.6667,104,0,104,0,0
org.apache.tools.ant.types.selectors.OrSelector,3,5,0,5,14,3,4,2,3,2.0,52,0.0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667,52,0,52,0,0
org.apache.tools.ant.filters.util.ChainReaderHelper,9,1,0,14,38,12,3,12,8,0.857142857,310,0.142857143,1,0.0,0.259259259,0,0,32.66666667,1,0.8889,310,0,310,0,0
org.apache.tools.ant.taskdefs.PumpStreamHandler,13,1,2,9,20,46,7,2,8,0.666666667,111,1.0,0,0.0,0.615384615,0,0,7.230769231,1,0.7692,6,4,111,4,1
org.apache.tools.ant.taskdefs.Checksum,15,4,0,11,72,39,1,10,12,0.714285714,683,1.0,0,0.847826087,0.277777778,0,0,43.73333333,1,0.9333,683,0,683,0,0
org.apache.tools.ant.types.FilterChain,16,3,0,22,29,0,4,18,16,0.0,135,1.0,0,0.666666667,0.125,1,1,7.375,1,0.9375,135,0,135,0,0
org.apache.tools.ant.util.IdentityMapper,4,1,0,4,5,6,3,1,4,2.0,16,0.0,0,0.0,0.875,0,0,3.0,1,0.75,0,0,16,0,0
org.apache.tools.ant.types.selectors.DateSelector,11,5,0,11,38,1,4,7,11,0.84,391,0.5,0,0.791666667,0.215909091,1,4,33.63636364,8,2.7273,391,0,391,0,0
org.apache.tools.ant.taskdefs.ExecuteJava,10,1,0,10,47,11,1,9,10,0.75,329,1.0,3,0.0,0.2125,0,0,31.1,6,1.5,99,15,296,29,1
org.apache.tools.ant.filters.StringInputStream,6,2,0,1,15,0,1,0,6,0.0,45,1.0,0,0.642857143,0.444444444,1,1,6.333333333,1,0.8333,45,0,45,0,0
org.apache.tools.ant.Task,23,2,52,117,37,179,114,7,17,0.818181818,255,1.0,4,0.290322581,0.246376812,1,3,9.739130435,4,1.1739,14,5,151,43,0
org.apache.tools.ant.taskdefs.compilers.Jikes,2,2,0,9,26,1,1,8,2,2.0,248,0.0,0,0.958333333,1.0,1,1,123.0,1,0.5,32,16,251,17,0
org.apache.tools.ant.taskdefs.BuildNumber,6,3,0,5,34,0,0,5,3,0.866666667,237,1.0,0,0.880952381,0.444444444,0,0,38.0,1,0.8333,237,0,237,0,0
org.apache.tools.ant.taskdefs.compilers.Kjc,4,2,0,10,26,6,1,9,2,1.0,195,0.0,0,0.884615385,0.5,0,0,47.5,10,3.0,38,28,221,28,0
org.apache.tools.ant.listener.AnsiColorLogger,3,2,0,1,18,0,0,1,1,1.242424242,274,1.0,0,0.888888889,0.5,1,3,79.33333333,12,5.6667,274,0,274,0,0
org.apache.tools.ant.util.PackageNameMapper,2,2,0,1,6,1,0,1,1,2.0,20,0.0,0,0.875,0.75,1,1,9.0,1,0.5,20,0,20,0,0
org.apache.tools.ant.types.selectors.ContainsSelector,7,5,0,9,28,0,4,5,7,0.708333333,215,0.5,0,0.863636364,0.342857143,1,4,29.14285714,9,2.8571,215,0,215,0,0
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,16,1,3,15,56,86,4,12,6,0.8,375,1.0,2,0.0,0.226666667,0,0,22.25,14,2.0625,68,110,698,110,0
org.apache.tools.ant.types.Parameter,7,1,0,20,8,3,20,0,7,0.666666667,43,1.0,0,0.0,0.714285714,0,0,4.714285714,1,0.8571,43,0,43,0,0
org.apache.tools.ant.IntrospectionHelper,24,1,0,25,78,218,16,21,17,0.914782609,1203,0.36,0,0.0,0.322981366,0,0,48.08333333,17,1.9167,345,485,1305,499,0
org.apache.tools.ant.taskdefs.compilers.Javac12,3,2,0,8,20,3,1,7,2,1.0,151,0.0,0,0.92,0.5,0,0,48.33333333,1,0.6667,33,17,173,18,0
org.apache.tools.ant.types.FileSet,3,4,2,30,8,3,26,4,2,2.0,27,0.0,0,0.988636364,0.666666667,3,4,8.0,2,0.6667,13,200,562,344,0
org.apache.tools.ant.input.MultipleChoiceInputRequest,3,2,0,3,8,0,2,1,3,0.0,32,1.0,0,0.75,0.555555556,0,0,9.333333333,1,0.6667,32,0,32,0,0
org.apache.tools.ant.taskdefs.condition.IsFalse,3,2,0,4,7,0,1,3,3,0.0,33,1.0,0,0.818181818,0.666666667,0,0,9.666666667,1,0.6667,33,0,33,0,0
org.apache.tools.ant.types.selectors.MajoritySelector,4,5,0,5,15,0,4,2,4,0.333333333,83,1.0,0,0.953846154,0.4375,1,1,19.5,5,2.0,83,0,83,0,0
org.apache.tools.ant.DemuxOutputStream,8,2,0,4,25,14,1,3,4,0.571428571,163,1.0,1,0.416666667,0.3,1,1,18.875,2,1.0,103,35,221,35,0
org.apache.tools.ant.util.regexp.RegexpFactory,4,2,0,6,12,6,1,5,3,2.0,71,0.0,0,0.625,0.5,0,0,16.75,1,0.75,71,0,71,0,0
org.apache.tools.zip.ZipShort,7,1,0,6,8,0,6,0,7,0.0,89,1.0,0,0.0,0.428571429,1,1,11.57142857,4,1.0,58,35,147,35,0
org.apache.tools.ant.BuildListener,7,1,0,9,7,21,8,1,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,53,29,60,29,0
org.apache.tools.ant.taskdefs.Pack,8,3,2,5,21,18,2,3,4,0.714285714,145,1.0,0,0.840909091,0.4375,1,1,16.875,1,0.875,145,0,145,0,0
org.apache.tools.ant.types.Mapper,11,3,0,14,40,17,5,9,10,0.7,286,1.0,2,0.75,0.287878788,1,1,24.54545455,3,1.9091,167,102,452,102,0
org.apache.tools.ant.types.selectors.BaseExtendSelector,4,4,5,9,5,0,5,4,3,0.333333333,18,1.0,1,0.921052632,0.4375,0,0,3.25,1,0.75,18,0,18,0,0
org.apache.tools.ant.taskdefs.cvslib.CvsUser,6,1,0,2,11,3,1,1,3,0.6,54,1.0,0,0.0,0.666666667,0,0,7.666666667,1,0.8333,54,0,54,0,0
org.apache.tools.ant.taskdefs.BZip2,2,4,0,5,14,1,0,5,1,2.0,66,0.0,0,0.980392157,1.0,1,2,32.0,4,2.0,66,0,66,0,0
org.apache.tools.ant.util.CollectionUtils,3,1,0,3,12,3,3,0,3,2.0,90,0.0,0,0.0,0.333333333,1,1,29.0,8,5.0,90,0,90,0,0
org.apache.tools.ant.util.regexp.RegexpUtil,3,1,0,0,4,3,0,0,3,2.0,20,0.0,0,0.0,0.5,0,0,5.666666667,2,1.0,20,0,20,0,0
org.apache.tools.bzip2.CBZip2InputStream,32,2,0,4,40,330,2,2,2,0.781056966,2014,0.787234043,1,0.225,0.20625,1,1,60.46875,26,4.0938,2014,0,2014,0,0
org.apache.tools.ant.util.FileUtils,29,1,0,28,120,396,25,6,25,0.928571429,1348,0.8,0,0.0,0.278571429,0,0,45.31034483,29,2.6207,288,319,1033,319,1
org.apache.tools.ant.taskdefs.Rmic,48,4,0,25,108,964,7,20,44,0.946301925,816,0.952380952,4,0.624,0.154166667,3,3,15.5625,7,1.375,59,407,951,577,0
org.apache.tools.ant.taskdefs.TaskOutputStream,3,2,0,1,10,0,0,1,1,0.0,67,1.0,1,0.714285714,0.666666667,1,1,20.33333333,1,0.6667,11,4,69,4,0
org.apache.tools.ant.taskdefs.AbstractCvsTask,40,3,1,17,99,664,2,15,31,0.918192918,855,0.952380952,2,0.486842105,0.194444444,0,0,19.85,8,1.6,855,0,855,0,1
org.apache.tools.mail.ErrorInQuitException,1,4,0,1,3,0,1,0,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,6,0,6,0,0
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,3,1,0,7,14,3,1,6,1,2.0,88,0.0,0,0.0,0.444444444,0,0,28.33333333,1,0.6667,16,34,128,34,0
org.apache.tools.ant.taskdefs.cvslib.RCSFile,5,1,0,2,7,4,2,0,0,0.5,39,1.0,0,0.0,0.7,0,0,6.2,1,0.6,39,0,39,0,0
org.apache.tools.ant.XmlLogger,15,1,0,12,69,39,0,12,12,0.932539683,614,1.0,1,0.0,0.342857143,0,0,38.73333333,10,2.7333,244,65,729,117,1
org.apache.tools.ant.types.Description,2,3,0,3,8,1,0,3,2,2.0,28,0.0,0,0.967741935,0.75,0,0,13.0,2,1.0,4,4,32,4,0
org.apache.tools.ant.Location,5,1,0,69,10,8,69,0,3,0.3125,69,0.75,1,0.0,0.583333333,0,0,12.0,3,0.6,32,7,101,7,0
org.apache.tools.ant.taskdefs.compilers.JavacExternal,2,2,0,6,14,1,1,5,2,2.0,44,0.0,0,0.958333333,1.0,0,0,21.0,1,0.5,8,6,45,6,0
org.apache.tools.ant.util.FlatFileNameMapper,4,1,0,2,7,6,1,1,4,2.0,20,0.0,0,0.0,0.875,0,0,4.0,1,0.75,0,0,20,0,0
org.apache.tools.ant.taskdefs.Transform,1,5,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,7,6,384,165,0
org.apache.tools.ant.util.GlobPatternMapper,5,1,1,3,15,0,2,1,4,0.5,137,1.0,0,0.0,0.9,0,0,25.2,4,1.8,84,64,221,64,0
org.apache.tools.ant.util.MergingMapper,4,1,0,4,5,0,3,1,4,0.333333333,24,1.0,0,0.0,0.875,0,0,4.75,1,0.75,0,0,24,0,0
org.apache.tools.ant.taskdefs.Execute,24,1,0,31,85,218,12,20,18,0.776811594,708,0.933333333,6,0.0,0.138339921,0,0,27.875,7,1.75,99,15,740,46,1
org.apache.tools.ant.taskdefs.email.Mailer,15,1,1,6,29,87,2,4,12,0.946428571,190,1.0,3,0.0,0.223214286,0,0,10.86666667,4,1.0667,190,0,190,0,0
org.apache.tools.ant.util.JavaEnvUtils,11,1,0,15,26,31,14,2,7,0.892307692,361,0.615384615,1,0.0,0.3,0,0,30.63636364,5,2.1818,361,0,361,0,0
org.apache.tools.ant.filters.StripJavaComments,4,4,0,3,7,0,1,2,4,0.0,130,1.0,0,0.928571429,0.75,2,4,31.0,1,0.5,130,0,130,0,0
org.apache.tools.mail.SmtpResponseReader,5,1,0,1,19,0,1,0,3,0.5,108,1.0,0,0.0,0.533333333,0,0,20.2,3,1.4,15,6,111,6,0
org.apache.tools.ant.taskdefs.LoadFile,7,3,0,7,36,0,0,7,7,0.666666667,261,1.0,0,0.860465116,0.342857143,2,2,35.57142857,1,0.8571,261,0,261,0,0
org.apache.tools.ant.ExitException,2,5,0,1,7,0,1,0,2,0.0,20,1.0,0,0.928571429,0.75,0,0,8.5,1,0.5,9,2,29,2,1
org.apache.tools.ant.taskdefs.Move,5,4,0,11,46,10,0,11,1,2.0,587,0.0,0,0.952380952,0.6,4,6,116.4,18,5.8,29,176,431,187,0
org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,7,1,0,1,11,7,1,0,7,0.333333333,98,0.0,0,0.0,0.714285714,0,0,12.57142857,7,1.4286,98,0,98,0,0
org.apache.tools.ant.filters.util.JavaClassHelper,3,1,0,5,19,1,0,5,2,0.5,89,1.0,0,0.0,0.5,0,0,28.33333333,1,0.3333,89,0,89,0,0
org.apache.tools.ant.taskdefs.TempFile,6,3,0,5,14,1,0,5,6,0.7,75,1.0,0,0.880952381,0.555555556,0,0,10.83333333,1,0.8333,75,0,75,0,0
org.apache.tools.ant.types.selectors.BaseSelector,6,3,5,15,8,3,12,3,6,0.4,39,1.0,0,0.857142857,0.5,0,0,5.333333333,3,1.3333,39,0,39,0,0
org.apache.tools.ant.types.selectors.AndSelector,3,5,1,6,14,3,5,2,3,2.0,52,0.0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667,52,0,52,0,0
org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff,21,3,0,8,73,74,0,8,17,0.886363636,669,0.727272727,2,0.649122807,0.232142857,1,1,30.33333333,3,1.0476,669,0,669,0,1
org.apache.tools.ant.taskdefs.cvslib.CVSEntry,9,1,0,4,18,14,3,1,4,0.65625,88,1.0,0,0.0,0.518518519,0,0,8.333333333,1,0.8889,88,0,88,0,0
org.apache.tools.ant.taskdefs.JDBCTask,26,3,1,9,54,225,1,8,20,0.872727273,539,1.0,2,0.606557377,0.24,0,0,19.30769231,7,1.1923,539,0,539,0,0
org.apache.tools.ant.taskdefs.ConditionTask,4,3,0,5,16,0,0,5,4,0.333333333,95,1.0,0,0.914285714,0.75,0,0,22.25,1,0.75,29,13,83,13,0
org.apache.tools.tar.TarBuffer,21,1,0,2,35,38,2,0,17,0.631818182,617,0.818181818,0,0.0,0.293650794,0,0,27.85714286,3,0.8571,4,2,621,2,0
org.apache.tools.bzip2.BZip2Constants,1,1,0,2,1,0,2,0,0,2.0,2064,0.0,0,0.0,0.0,0,0,2052.0,0,0.0,2064,0,2064,0,0
org.apache.tools.ant.types.DataType,10,2,13,22,24,19,18,4,5,0.666666667,146,1.0,1,0.5,0.266666667,0,0,13.3,3,1.2,10,8,128,9,0
org.apache.tools.ant.taskdefs.Expand,9,3,1,11,53,16,1,10,7,0.75,457,1.0,0,0.822222222,0.271604938,2,2,49.22222222,5,1.3333,157,60,435,62,1
org.apache.tools.ant.taskdefs.compilers.CompilerAdapter,2,1,0,4,2,1,3,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,134,17,152,97,0
org.apache.tools.ant.DynamicConfigurator,2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,2,0,2,0,0
org.apache.tools.ant.types.selectors.SelectorUtils,11,1,0,3,26,53,3,0,9,0.9,725,1.0,1,0.0,0.26,0,0,64.81818182,47,8.4545,725,0,725,0,0
org.apache.tools.ant.taskdefs.Jikes,2,1,0,5,30,0,0,5,0,0.0,186,1.0,2,0.0,0.6,0,0,90.5,10,5.0,83,103,259,103,0
org.apache.tools.zip.ZipEntry,23,2,0,5,68,181,2,3,17,0.806818182,462,0.875,0,0.547619048,0.140909091,0,0,18.73913043,5,1.4783,0,0,462,0,0
org.apache.tools.ant.types.FileList,8,3,0,9,31,0,4,5,6,0.428571429,181,1.0,0,0.833333333,0.3125,1,1,21.375,5,2.0,82,98,259,98,0
org.apache.tools.ant.taskdefs.Property,30,3,0,12,77,365,2,10,22,0.896551724,717,1.0,3,0.578125,0.204166667,0,0,22.56666667,7,1.4667,18,2,694,2,0
org.apache.tools.ant.FileScanner,14,1,0,5,14,91,5,0,14,2.0,14,0.0,0,0.0,0.271428571,0,0,0.0,1,1.0,83,58,96,58,0
org.apache.tools.ant.util.DOMElementWriter,8,1,0,1,40,18,1,0,7,0.666666667,464,1.0,0,0.0,0.346938776,0,0,56.625,11,3.875,54,168,419,170,0
org.apache.tools.ant.util.regexp.RegexpMatcherFactory,4,1,1,5,11,6,2,3,3,2.0,62,0.0,0,0.0,0.5,0,0,14.5,1,0.75,25,7,71,7,0
org.apache.tools.ant.taskdefs.Input,6,3,0,8,19,0,0,8,6,0.533333333,88,1.0,0,0.880952381,0.833333333,0,0,13.16666667,1,0.8333,88,0,88,0,1
org.apache.tools.ant.taskdefs.condition.Os,13,1,0,14,23,68,12,2,12,0.697916667,308,1.0,0,0.0,0.708333333,0,0,22.07692308,36,3.4615,162,19,259,19,0
org.apache.tools.ant.taskdefs.rmic.KaffeRmic,3,2,0,7,19,3,1,6,2,1.0,93,0.0,0,0.866666667,0.5,0,0,29.66666667,1,0.6667,12,12,108,12,0
org.apache.tools.ant.input.InputRequest,5,1,1,5,7,6,5,0,5,0.75,32,1.0,0,0.0,0.7,0,0,5.0,1,0.8,32,0,32,0,0
org.apache.tools.ant.taskdefs.SendEmail,2,4,0,1,5,1,0,1,2,2.0,10,0.0,0,0.985507246,0.75,1,1,4.0,1,0.5,17,166,253,166,0
org.apache.tools.ant.taskdefs.PathConvert,16,3,0,13,48,58,1,13,12,0.786666667,480,1.0,2,0.711538462,0.25,2,2,28.375,4,1.4375,256,114,641,114,0
org.apache.tools.ant.taskdefs.CallTarget,10,3,0,9,33,3,0,9,8,0.722222222,145,1.0,1,0.804347826,0.4,2,4,13.1,2,1.3,77,27,185,28,0
org.apache.tools.ant.taskdefs.LogOutputStream,7,2,2,9,15,1,8,1,4,0.583333333,92,1.0,1,0.454545455,0.464285714,1,1,11.57142857,1,0.8571,12,5,104,5,0
org.apache.tools.ant.taskdefs.compilers.Jvc,2,2,0,9,20,1,1,8,2,2.0,132,0.0,0,0.958333333,1.0,1,1,65.0,1,0.5,21,7,141,7,0
org.apache.tools.ant.types.selectors.ExtendFileSelector,0,1,0,4,0,0,2,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
org.apache.tools.zip.ZipLong,7,1,0,2,8,0,2,0,7,0.0,147,1.0,0,0.0,0.342857143,1,1,19.85714286,4,1.0,36,61,183,61,0
org.apache.tools.ant.taskdefs.rmic.RmicAdapter,4,1,0,6,4,6,3,4,4,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,16,34,20,34,0
org.apache.tools.ant.filters.ChainableReader,1,1,0,13,1,0,13,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1,0,1,0,0
org.apache.tools.ant.taskdefs.condition.Socket,4,2,0,4,12,0,1,3,4,0.333333333,70,1.0,0,0.75,0.5,0,0,16.0,1,0.75,70,0,70,0,0
org.apache.tools.ant.input.PropertyFileInputHandler,3,1,0,3,19,0,0,3,2,0.75,104,0.5,0,0.0,0.666666667,0,0,33.0,1,0.6667,4,4,108,4,0
org.apache.tools.ant.types.selectors.OrSelector,3,5,0,6,14,3,5,2,3,2.0,52,0.0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667,8,5,60,5,0
org.apache.tools.ant.filters.util.ChainReaderHelper,10,1,0,15,39,19,4,12,8,0.888888889,344,0.25,1,0.0,0.228571429,0,0,32.6,3,1.1,54,18,364,18,0
org.apache.tools.ant.taskdefs.Ant,24,3,0,17,118,72,2,15,17,0.851449275,1066,0.916666667,1,0.616666667,0.185185185,3,4,42.91666667,6,1.7083,50,356,1017,534,1
org.apache.tools.ant.taskdefs.JikesOutputParser,12,1,0,3,22,44,1,2,5,0.805194805,156,1.0,1,0.0,0.261904762,0,0,11.41666667,4,1.25,14,11,192,25,0
org.apache.tools.ant.taskdefs.SignJar,19,3,0,10,61,135,0,10,16,0.888888889,504,1.0,0,0.672727273,0.378947368,1,1,24.78947368,13,1.9474,48,27,597,117,0
org.apache.tools.ant.taskdefs.condition.And,2,3,0,3,7,1,1,3,2,2.0,23,0.0,0,0.96969697,1.0,0,0,10.5,1,0.5,12,8,39,11,0
org.apache.tools.ant.taskdefs.condition.IsTrue,3,2,0,4,6,0,1,3,3,0.0,30,1.0,0,0.818181818,0.666666667,0,0,8.666666667,2,1.0,10,9,39,9,0
org.apache.tools.ant.taskdefs.ExecuteOn,23,4,2,22,77,149,2,20,16,0.826704545,1164,1.0,4,0.777777778,0.142857143,3,7,48.91304348,19,2.3043,226,46,868,124,0
org.apache.tools.ant.types.Assertions,12,3,0,11,38,2,2,10,8,0.409090909,224,1.0,0,0.731707317,0.197916667,2,3,17.5,4,1.8333,224,0,224,0,1
org.apache.tools.bzip2.CRC,7,1,0,2,8,0,2,0,1,0.5,1082,0.0,0,0.0,0.666666667,0,0,153.2857143,2,0.8571,1,1,1083,1,0
org.apache.tools.ant.taskdefs.SQLExec,20,4,0,13,97,116,1,13,16,0.868421053,895,1.0,0,0.7625,0.19,4,4,42.85,1,0.95,165,106,1501,396,1
org.apache.tools.ant.taskdefs.ExecuteWatchdog,9,1,0,8,23,0,5,3,8,0.5,148,1.0,1,0.0,0.288888889,0,0,14.88888889,4,1.3333,102,112,522,370,0
org.apache.tools.ant.taskdefs.condition.IsSet,3,2,0,5,7,1,1,4,3,0.5,29,1.0,0,0.818181818,0.666666667,0,0,8.333333333,1,0.6667,16,5,45,5,0
org.apache.tools.ant.types.Commandline,30,1,0,31,65,303,29,4,26,0.689655172,634,1.0,0,0.0,0.177339901,0,0,20.03333333,18,2.2333,527,81,1312,376,1
org.apache.tools.ant.types.selectors.NotSelector,3,6,0,7,11,3,5,3,3,2.0,37,0.0,0,0.96969697,1.0,2,3,11.33333333,2,1.3333,7,6,44,6,0
org.apache.tools.ant.types.XMLCatalog,30,3,0,15,109,395,4,13,13,0.869731801,929,0.555555556,4,0.517241379,0.211206897,1,1,29.66666667,8,1.9667,59,38,778,38,0
org.apache.tools.ant.filters.LineContainsRegExp,8,5,0,9,29,0,1,8,5,0.571428571,187,1.0,0,0.823529412,0.375,2,5,22.0,4,1.125,33,27,212,27,0
org.apache.tools.ant.helper.ProjectHelper2,9,2,0,17,73,14,7,16,4,0.725,432,1.0,5,0.708333333,0.275,1,1,46.44444444,1,0.7778,432,0,432,0,1
org.apache.tools.ant.taskdefs.SubAnt,23,3,0,15,88,201,0,15,19,0.847107438,541,1.0,1,0.627118644,0.144927536,2,2,22.04347826,13,2.1304,541,0,541,0,0
org.apache.tools.ant.types.selectors.FileSelector,1,1,0,16,1,0,15,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,3,3,4,3,0
org.apache.tools.ant.types.Path,30,3,0,51,102,301,40,13,24,0.603448276,1238,0.5,1,0.526315789,0.12183908,2,6,40.2,15,2.6333,103,42,1340,296,0
org.apache.tools.ant.filters.StripLineComments,8,5,0,6,26,0,1,5,5,0.571428571,172,1.0,0,0.823529412,0.375,2,5,20.125,4,1.125,27,20,191,20,0
org.apache.tools.ant.taskdefs.Sequential,3,3,0,3,10,0,0,3,3,0.0,32,1.0,0,0.948717949,0.666666667,0,0,9.333333333,1,0.6667,8,21,70,29,0
org.apache.tools.ant.util.TaskLogger,6,1,0,1,8,0,0,1,6,0.0,43,1.0,1,0.0,0.666666667,0,0,6.0,1,0.8333,14,21,57,21,0
org.apache.tools.ant.taskdefs.compilers.Gcj,3,2,0,9,28,3,1,8,2,2.0,155,0.0,0,0.92,1.0,1,1,50.66666667,11,4.0,5,4,157,24,1
org.apache.tools.ant.types.selectors.SelectSelector,13,5,0,11,34,68,5,7,12,0.75,199,1.0,0,0.837837838,0.292307692,2,8,14.15384615,5,2.1538,84,10,188,10,0
org.apache.tools.ant.types.selectors.FilenameSelector,8,5,0,10,23,0,5,5,8,0.761904762,198,0.5,0,0.844444444,0.35,1,4,23.0,6,2.25,21,14,219,14,0
org.apache.tools.ant.types.selectors.TypeSelector,6,5,0,9,22,0,4,5,6,0.6,105,0.5,0,0.88372093,0.333333333,2,5,16.16666667,4,1.6667,105,0,105,0,0
org.apache.tools.ant.taskdefs.GUnzip,3,4,0,4,21,3,0,4,1,1.5,144,1.0,0,0.960784314,1.0,2,3,46.66666667,9,3.3333,13,7,290,35,0
org.apache.tools.ant.taskdefs.Basename,5,3,0,5,15,4,0,5,5,0.75,90,1.0,0,0.902439024,0.533333333,0,0,16.4,1,0.8,76,29,147,29,0
org.apache.tools.ant.types.selectors.SelectorScanner,3,1,0,3,3,3,2,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,6,6,9,6,0
org.apache.tools.ant.util.KeepAliveOutputStream,2,3,0,0,3,1,0,0,2,2.0,7,0.0,0,0.909090909,0.75,1,1,2.5,1,0.5,2,2,9,2,0
org.apache.tools.ant.PathTokenizer,3,1,0,3,17,0,2,1,3,0.25,204,1.0,0,0.0,0.666666667,0,0,65.66666667,2,1.0,18,16,213,41,0
org.apache.tools.ant.taskdefs.Definer,22,5,1,17,73,151,4,15,14,0.848484848,618,1.0,0,0.72,0.221590909,0,0,26.59090909,7,1.6364,331,161,852,201,1
org.apache.tools.ant.input.InputHandler,1,1,0,8,1,0,6,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,6,4,7,4,0
org.apache.tools.ant.taskdefs.condition.IsReference,4,2,0,6,14,2,1,5,4,0.666666667,68,1.0,1,0.75,0.5,0,0,15.5,1,0.75,68,0,68,0,0
org.apache.tools.ant.taskdefs.BUnzip2,3,4,0,5,25,3,0,5,1,1.5,191,1.0,0,0.960784314,1.0,2,3,62.33333333,13,4.6667,81,20,244,20,0
